SEANCE;GROUPE;CODE;VALEUR;OUVERTURE;CLOTURE;PLUS_BAS;PLUS_HAUT;QUANTITE_NEGOCIEE;NOMBRE_TRANSACTION;CAPITAUX
07/08/15;51;749001;HEXABYTE;9.49;7.35;7.35;7.74;496;31;3654.82
07/08/15;51;750001;AETECH;2.82;1.65;1.65;1.65;195;2;321.75
07/08/15;51;751001;LANDOR;5.42;5;4.76;5;3558;29;17735.81
07/08/15;51;754001;NEWBODYLINE;7.08;8.29;8.07;8.29;93;6;751.37
07/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
07/08/15;51;760001;SOTEMAIL;2.85;2.25;2.25;2.31;1176;5;2692.36
07/08/15;51;764001;CEREALIS;6.77;5.7;5.7;5.7;100;2;570
07/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.66;0.65;0.66;58110;46;38102.6
07/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.98;0.98;0.98;200;1;196
07/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
10/08/15;11;100010;MONOPRIX;22;13.9;13.9;14.3;1891;19;26285.3
10/08/15;11;110025;SFBT;22.5;25;24.95;25.2;7335;47;183299.78
10/08/15;11;120040;TUNISAIR;1.13;0.85;0.85;0.91;36551;51;32731.51
10/08/15;11;160015;ATTIJARIBANK;23.9;25.25;25;25.28;6663;34;166597.83
10/08/15;11;180045;BIAT;78;81.51;0;0;0;0;0
10/08/15;11;210090;TUNISIELEASING;21.68;21;0;0;0;0;0
10/08/15;11;220005;BT;10.55;10.5;10.5;10.51;5755;23;60437.5
10/08/15;11;260095;STB;5;6.31;6.31;6.5;2480;10;15720
10/08/15;11;310060;BNA;7.6;14.6;14.5;14.64;20811;48;303811.26
10/08/15;11;340005;AMENBANK;26.19;27.3;27.3;27.32;265;4;7235.45
10/08/15;11;360035;ATB;4.37;4.62;4.62;4.62;665;3;3072.3
10/08/15;11;390010;UIB;14.75;16.5;0;0;0;0;0
10/08/15;11;400005;SIMPAR;55;44;44;44;45;5;1980
10/08/15;11;420085;CIL;13.39;14.95;14.95;14.95;2000;4;29900
10/08/15;11;470010;ATL;2.7;2.83;2.8;2.88;19232;23;54428.68
10/08/15;11;570001;POULINAGPHOLDING;5.62;5.5;5.5;5.55;7515;6;41334.5
10/08/15;11;606001;STAR;145.25;179.9;0;0;0;0;0
10/08/15;11;653001;SOTETEL;3.45;1.78;1.74;1.78;3985;20;6981.98
10/08/15;11;656001;SOTUVER;5.28;4.18;3.99;4.2;10648;49;43113.13
10/08/15;11;658001;SOTUMAG;1.76;2.05;2.05;2.05;100;2;205
10/08/15;11;659001;SIAME;2.29;2.6;2.56;2.6;21404;41;55171.08
10/08/15;11;661001;ATTIJARILEASING;26.32;26;0;0;0;0;0
10/08/15;11;665001;ELECTROSTAR;6.89;4.93;4.93;5.08;927;7;4573.11
10/08/15;11;666001;SOTRAPIL;8.93;7.97;7.97;7.97;434;4;3458.98
10/08/15;11;672004;MODERNLEASING;5.28;4.95;0;0;0;0;0
10/08/15;11;678001;SOMOCER;2.51;2.92;2.87;2.95;106840;91;310140.15
10/08/15;11;713001;GIF-FILTER;3.38;2.85;2.8;2.87;9772;32;27730.31
10/08/15;11;714001;ASSAD;8;6.86;6.86;6.86;220;2;1509.2
10/08/15;11;718001;SITS;1.98;2.43;2.4;2.44;23378;60;56389.81
10/08/15;11;720001;ELWIFACKLEASING;16.25;19.1;0;0;0;0;0
10/08/15;11;721001;ESSOUKNA;6.29;4.94;4.94;4.94;15;1;74.1
10/08/15;11;725001;ADWYA;8.18;7.9;7.78;7.9;216;7;1689.02
10/08/15;11;727001;TPR;4.3;3.93;3.92;4.03;5562;22;21932.62
10/08/15;11;729001;SOPAT;3.01;2.85;2.75;2.85;2197;11;6042.41
10/08/15;11;730001;ARTES;8;6.7;6.7;6.75;4213;12;28232.1
10/08/15;11;731013;HANNIBALLEASE;7.72;8.44;0;0;0;0;0
10/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.8;4.8;4.8;40;1;192
10/08/15;11;738001;TUNISRE;9.95;8.21;8.2;8.3;3398;19;27970.61
10/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.86;10.6;10.86;1718;13;18577.54
10/08/15;11;744001;TELNETHOLDING;5.07;4.32;4.16;4.32;35472;88;150170.85
10/08/15;11;753001;ONETECHHOLDING;7;7.1;7;7.1;4399;16;30913.9
10/08/15;11;755001;CITYCARS;11.4;13.11;13.01;13.11;1495;12;19541.45
10/08/15;11;757001;EURO-CYCLES;16.22;27.2;27;27.69;10888;76;296862.51
10/08/15;11;758001;BESTLEASE;2.09;1.75;1.75;1.75;1255;1;2196.25
10/08/15;11;759001;CELLCOM;8.15;8.5;8.5;8.55;115;4;982.75
10/08/15;11;761001;SAH;10.47;11.19;10.89;11.2;8401;30;93766.86
10/08/15;11;762001;MPBS;7.3;6.74;6.74;6.77;2764;10;18641.66
10/08/15;11;763001;SOTIPAPIER;5;4.79;4.77;4.8;9681;18;46303.24
10/08/15;11;767001;DELICEHOLDING;15.15;15.23;14.82;15.23;30;3;446.65
10/08/15;11;769001;UADH;6.5;7.34;7.18;7.54;2261;14;16487.7
10/08/15;12;130055;BTE(ADP);24.89;21.33;0;0;0;0;0
10/08/15;12;140070;SPDIT-SICAF;9.19;14.5;14.5;14.5;1321;2;19154.5
10/08/15;12;190060;BH;10.25;14.38;14.38;14.38;397;5;5708.86
10/08/15;12;230035;AIRLIQUDETSIE;235;195;0;0;0;0;0
10/08/15;12;240050;UBCI;25.4;25.5;0;0;0;0;0
10/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
10/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
10/08/15;12;320075;ICF;37.99;28.4;28.4;28.4;115;7;3266
10/08/15;12;330090;ELBENEINDUSTRIE;4.1;3.02;0;0;0;0;0
10/08/15;12;380070;ALKIMIA;59;49.01;49.01;50.01;25;4;1238.25
10/08/15;12;410020;TUNINVEST-SICAR;11;11.74;0;0;0;0;0
10/08/15;12;644001;MAGASINGENERAL;31.87;28.91;0;0;0;0;0
10/08/15;12;655001;ASSURANCESSALIM;26.3;21.15;0;0;0;0;0
10/08/15;12;664001;STEQ;10.41;5.01;0;0;0;0;0
10/08/15;12;667001;SIPHAT;8.6;7.1;0;0;0;0;0
10/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
10/08/15;13;617001;STETUN.DUSUCRE;6.78;5.42;0;0;0;0;0
10/08/15;13;768001;ASSMULTIITTIHAD;6.2;19.35;0;0;0;0;0
10/08/15;51;150085;AMS;4.21;4;3.98;4.1;14689;26;58702.5
10/08/15;51;734001;SERVICOM;14.25;10.17;10.17;10.48;561;8;5709.68
10/08/15;51;740001;CARTHAGECEMENT;2.42;1.69;1.71;1.76;419030;149;733440.67
10/08/15;51;749001;HEXABYTE;9.49;7.35;7.35;7.35;28;2;205.8
10/08/15;51;750001;AETECH;2.82;1.63;1.63;1.63;350;2;570.5
10/08/15;51;751001;LANDOR;5.42;5.2;4.79;5.2;9037;28;45704.06
10/08/15;51;754001;NEWBODYLINE;7.08;8.18;8.07;8.19;3908;17;31910.69
10/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
10/08/15;51;760001;SOTEMAIL;2.85;2.24;2.24;2.3;1618;10;3630.55
10/08/15;51;764001;CEREALIS;6.77;5.53;5.53;5.53;981;8;5424.93
10/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.66;0.65;0.66;9027;16;5887.82
10/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.96;0.96;0.96;2500;4;2400
10/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
11/08/15;11;100010;MONOPRIX;22;13.9;13.9;14.2;5315;19;74240.97
11/08/15;11;110025;SFBT;22.5;24.99;24.91;25;2207;18;55153.89
11/08/15;11;120040;TUNISAIR;1.13;0.85;0.85;0.85;11051;12;9393.35
11/08/15;11;160015;ATTIJARIBANK;23.9;25.15;25.01;25.25;1602;22;40114.29
11/08/15;11;180045;BIAT;78;81.5;81.5;82;252;7;20543.25
11/08/15;11;210090;TUNISIELEASING;21.68;20.71;20.71;20.71;99;1;2050.29
11/08/15;11;220005;BT;10.55;10.5;10.5;10.5;1400;13;14700
11/08/15;11;260095;STB;5;6.29;6.25;6.49;3083;45;19394.89
11/08/15;11;310060;BNA;7.6;14.6;14.46;14.6;24722;30;358752.45
11/08/15;11;340005;AMENBANK;26.19;27.24;26.9;27.29;407;9;11038.88
11/08/15;11;360035;ATB;4.37;4.62;4.61;4.62;12904;14;59605.78
11/08/15;11;390010;UIB;14.75;16.44;16.11;16.44;200;4;3255
11/08/15;11;400005;SIMPAR;55;44;0;0;0;0;0
11/08/15;11;420085;CIL;13.39;14.95;0;0;0;0;0
11/08/15;11;470010;ATL;2.7;2.82;2.82;2.83;5365;6;15174.3
11/08/15;11;570001;POULINAGPHOLDING;5.62;5.4;5.34;5.5;1093;10;5898.46
11/08/15;11;606001;STAR;145.25;177;177;179.84;22;3;3901.92
11/08/15;11;653001;SOTETEL;3.45;1.78;0;0;0;0;0
11/08/15;11;656001;SOTUVER;5.28;4.14;4.06;4.14;1058;5;4368.36
11/08/15;11;658001;SOTUMAG;1.76;2.04;2.04;2.05;51;2;104.54
11/08/15;11;659001;SIAME;2.29;2.6;2.6;2.6;140;1;364
11/08/15;11;661001;ATTIJARILEASING;26.32;26;0;0;0;0;0
11/08/15;11;665001;ELECTROSTAR;6.89;5;4.85;5;1173;17;5817.2
11/08/15;11;666001;SOTRAPIL;8.93;7.76;7.75;7.96;515;6;4045.4
11/08/15;11;672004;MODERNLEASING;5.28;4.93;4.67;4.94;1000;9;4814.52
11/08/15;11;678001;SOMOCER;2.51;2.9;2.9;2.97;46726;90;137142.12
11/08/15;11;713001;GIF-FILTER;3.38;3.02;2.89;3.02;22479;51;67394.23
11/08/15;11;714001;ASSAD;8;6.99;6.78;7;3729;17;25725.25
11/08/15;11;718001;SITS;1.98;2.42;2.37;2.43;2350;16;5614.71
11/08/15;11;720001;ELWIFACKLEASING;16.25;19.1;0;0;0;0;0
11/08/15;11;721001;ESSOUKNA;6.29;4.93;4.85;4.93;788;4;3837.8
11/08/15;11;725001;ADWYA;8.18;7.91;7.9;7.91;1600;5;12646
11/08/15;11;727001;TPR;4.3;3.94;3.93;3.98;3507;12;13819.01
11/08/15;11;729001;SOPAT;3.01;2.84;2.77;2.84;2100;2;5824
11/08/15;11;730001;ARTES;8;6.7;6.65;6.7;6365;12;42623.05
11/08/15;11;731013;HANNIBALLEASE;7.72;8.44;0;0;0;0;0
11/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.8;0;0;0;0;0
11/08/15;11;738001;TUNISRE;9.95;8.15;8.15;8.2;3649;11;29878.05
11/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.87;10.57;10.88;1394;15;15059.83
11/08/15;11;744001;TELNETHOLDING;5.07;4.27;4.24;4.36;22349;56;96792.97
11/08/15;11;753001;ONETECHHOLDING;7;7.28;6.9;7.28;420;7;2966.4
11/08/15;11;755001;CITYCARS;11.4;13.1;13.02;13.11;690;8;9019.4
11/08/15;11;757001;EURO-CYCLES;16.22;27.2;27.01;27.63;3039;34;82479.01
11/08/15;11;758001;BESTLEASE;2.09;1.7;1.7;1.7;4574;6;7775.8
11/08/15;11;759001;CELLCOM;8.15;8.5;8.37;8.5;5221;19;44349.63
11/08/15;11;761001;SAH;10.47;11.1;11.1;11.19;2181;9;24210
11/08/15;11;762001;MPBS;7.3;6.75;6.75;6.75;300;4;2025
11/08/15;11;763001;SOTIPAPIER;5;4.72;4.7;4.8;5485;19;26239.4
11/08/15;11;767001;DELICEHOLDING;15.15;15.5;15;15.5;2415;11;36752.43
11/08/15;11;769001;UADH;6.5;7.38;7.12;7.38;1406;17;10086.82
11/08/15;12;130055;BTE(ADP);24.89;21.33;0;0;0;0;0
11/08/15;12;140070;SPDIT-SICAF;9.19;14.5;14.5;14.5;2119;3;30725.5
11/08/15;12;190060;BH;10.25;14.39;14.3;14.39;1053;4;15149.07
11/08/15;12;230035;AIRLIQUDETSIE;235;195;0;0;0;0;0
11/08/15;12;240050;UBCI;25.4;25.5;0;0;0;0;0
11/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
11/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
11/08/15;12;320075;ICF;37.99;28.49;28.49;28.49;71;3;2022.79
11/08/15;12;330090;ELBENEINDUSTRIE;4.1;3.02;0;0;0;0;0
11/08/15;12;380070;ALKIMIA;59;48.01;48.01;48.01;32;3;1536.32
11/08/15;12;410020;TUNINVEST-SICAR;11;11.99;11.99;11.99;40;2;479.6
11/08/15;12;644001;MAGASINGENERAL;31.87;28.91;28.91;28.91;250;3;7227.5
11/08/15;12;655001;ASSURANCESSALIM;26.3;21.15;0;0;0;0;0
11/08/15;12;664001;STEQ;10.41;5.01;0;0;0;0;0
11/08/15;12;667001;SIPHAT;8.6;7.1;7.1;7.1;25;1;177.5
11/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
11/08/15;13;617001;STETUN.DUSUCRE;6.78;5.42;0;0;0;0;0
11/08/15;13;768001;ASSMULTIITTIHAD;6.2;19.92;19.92;19.92;66866;255;1331970.72
11/08/15;51;150085;AMS;4.21;3.9;3.88;4;7268;18;28235.1
11/08/15;51;734001;SERVICOM;14.25;10.16;10;10.17;2416;43;24346.77
11/08/15;51;740001;CARTHAGECEMENT;2.42;1.6;1.6;1.65;92797;189;149148.77
11/08/15;51;749001;HEXABYTE;9.49;7.2;7.2;7.2;904;14;6508.8
11/08/15;51;750001;AETECH;2.82;1.6;1.6;1.6;250;2;400
11/08/15;51;751001;LANDOR;5.42;5.35;5.2;5.35;7175;43;38349.23
11/08/15;51;754001;NEWBODYLINE;7.08;8.19;8.19;8.19;735;4;6019.65
11/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
11/08/15;51;760001;SOTEMAIL;2.85;2.26;2.18;2.3;2306;21;5151.2
11/08/15;51;764001;CEREALIS;6.77;5.5;5.66;5.66;100;1;566
11/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.66;0.65;0.66;19636;19;12822.2
11/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.94;0.94;0.94;5098;7;4792.12
11/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
12/08/15;11;100010;MONOPRIX;22;13.8;13.8;14.1;10247;36;142295.68
12/08/15;11;110025;SFBT;22.5;24.6;24.6;24.95;8778;77;217317.3
12/08/15;11;120040;TUNISAIR;1.13;0.86;0.84;0.86;29567;31;25202.57
12/08/15;11;160015;ATTIJARIBANK;23.9;25.25;25.15;25.25;3069;26;77372.78
12/08/15;11;180045;BIAT;78;81.49;81;81.49;126;3;10210.9
12/08/15;11;210090;TUNISIELEASING;21.68;20.7;20.7;20.7;127;4;2628.9
12/08/15;11;220005;BT;10.55;10.45;10.43;10.45;3960;12;41322.8
12/08/15;11;260095;STB;5;6.12;6.12;6.3;7382;24;45257.36
12/08/15;11;310060;BNA;7.6;14.64;14.4;14.72;19652;95;285674.09
12/08/15;11;340005;AMENBANK;26.19;27;27;27.25;600;8;16209.7
12/08/15;11;360035;ATB;4.37;4.65;4.65;4.65;30;1;139.5
12/08/15;11;390010;UIB;14.75;16.21;16.2;16.21;1855;12;30063.02
12/08/15;11;400005;SIMPAR;55;44.45;43.98;44.45;104;5;4580.84
12/08/15;11;420085;CIL;13.39;14.75;14.75;14.75;100;1;1475
12/08/15;11;470010;ATL;2.7;2.82;0;0;0;0;0
12/08/15;11;570001;POULINAGPHOLDING;5.62;5.35;5.35;5.35;40;1;214
12/08/15;11;606001;STAR;145.25;177;177;179.82;84;3;14879.28
12/08/15;11;653001;SOTETEL;3.45;1.76;1.74;1.77;1627;3;2868.89
12/08/15;11;656001;SOTUVER;5.28;4.1;4.1;4.17;6149;11;25279.88
12/08/15;11;658001;SOTUMAG;1.76;2.05;2.05;2.05;353;3;723.65
12/08/15;11;659001;SIAME;2.29;2.59;2.58;2.59;300;3;776.3
12/08/15;11;661001;ATTIJARILEASING;26.32;26;0;0;0;0;0
12/08/15;11;665001;ELECTROSTAR;6.89;4.92;4.9;5.05;2173;22;10769.5
12/08/15;11;666001;SOTRAPIL;8.93;7.92;7.8;7.97;2303;19;18255.11
12/08/15;11;672004;MODERNLEASING;5.28;4.89;4.89;4.89;100;2;489
12/08/15;11;678001;SOMOCER;2.51;2.9;2.87;2.95;12120;45;34827.56
12/08/15;11;713001;GIF-FILTER;3.38;3.07;3.04;3.18;51704;121;161856.5
12/08/15;11;714001;ASSAD;8;6.99;0;0;0;0;0
12/08/15;11;718001;SITS;1.98;2.39;2.39;2.41;2000;4;4810
12/08/15;11;720001;ELWIFACKLEASING;16.25;19.1;0;0;0;0;0
12/08/15;11;721001;ESSOUKNA;6.29;4.85;4.85;4.85;165;2;800.25
12/08/15;11;725001;ADWYA;8.18;7.95;7.95;7.95;1445;6;11487.75
12/08/15;11;727001;TPR;4.3;4;3.97;4;5750;20;22973.35
12/08/15;11;729001;SOPAT;3.01;2.84;2.84;2.84;1050;2;2982
12/08/15;11;730001;ARTES;8;6.7;6.7;6.7;5215;12;34940.5
12/08/15;11;731013;HANNIBALLEASE;7.72;8.2;8.2;8.2;150;1;1230
12/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.8;0;0;0;0;0
12/08/15;11;738001;TUNISRE;9.95;8.18;8.15;8.18;4476;14;36489.9
12/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.86;10.8;10.87;1134;19;12311.09
12/08/15;11;744001;TELNETHOLDING;5.07;4.38;4.2;4.38;24497;52;103904.7
12/08/15;11;753001;ONETECHHOLDING;7;7.2;7.2;7.2;80;1;576
12/08/15;11;755001;CITYCARS;11.4;13;13;13.03;4394;27;57162.84
12/08/15;11;757001;EURO-CYCLES;16.22;27.18;27.12;27.19;467;10;12683.28
12/08/15;11;758001;BESTLEASE;2.09;1.7;0;0;0;0;0
12/08/15;11;759001;CELLCOM;8.15;8.5;0;0;0;0;0
12/08/15;11;761001;SAH;10.47;11.1;11.1;11.1;91;2;1010.1
12/08/15;11;762001;MPBS;7.3;6.76;6.76;6.76;10;1;67.6
12/08/15;11;763001;SOTIPAPIER;5;4.7;4.7;4.75;7170;14;33730.95
12/08/15;11;767001;DELICEHOLDING;15.15;15.5;15.5;15.5;40;1;620
12/08/15;11;769001;UADH;6.5;7.35;7.29;7.5;5224;27;38727.35
12/08/15;12;130055;BTE(ADP);24.89;21.33;0;0;0;0;0
12/08/15;12;140070;SPDIT-SICAF;9.19;14.5;14.5;14.5;2000;4;29000
12/08/15;12;190060;BH;10.25;14.3;14.3;14.39;245;3;3512.05
12/08/15;12;230035;AIRLIQUDETSIE;235;195;0;0;0;0;0
12/08/15;12;240050;UBCI;25.4;25.5;25.5;25.5;11;2;280.5
12/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
12/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
12/08/15;12;320075;ICF;37.99;28.49;28.49;28.49;121;4;3447.29
12/08/15;12;330090;ELBENEINDUSTRIE;4.1;3.02;0;0;0;0;0
12/08/15;12;380070;ALKIMIA;59;48.01;48.01;48.01;44;4;2112.44
12/08/15;12;410020;TUNINVEST-SICAR;11;11.99;0;0;0;0;0
12/08/15;12;644001;MAGASINGENERAL;31.87;28.91;28.91;28.91;120;3;3469.2
12/08/15;12;655001;ASSURANCESSALIM;26.3;21.15;0;0;0;0;0
12/08/15;12;664001;STEQ;10.41;5.16;0;0;0;0;0
12/08/15;12;667001;SIPHAT;8.6;7.01;7.01;7.01;200;1;1402
12/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
12/08/15;13;617001;STETUN.DUSUCRE;6.78;5.42;0;0;0;0;0
12/08/15;13;768001;ASSMULTIITTIHAD;6.2;19.5;19.5;19.5;28270;89;551265
12/08/15;51;150085;AMS;4.21;3.9;3.9;3.95;577;6;2251.55
12/08/15;51;734001;SERVICOM;14.25;9.97;9.95;10.06;2132;35;21304.89
12/08/15;51;740001;CARTHAGECEMENT;2.42;1.62;1.6;1.66;49232;114;79412.31
12/08/15;51;749001;HEXABYTE;9.49;7.21;7;7.21;206;5;1443.26
12/08/15;51;750001;AETECH;2.82;1.55;1.54;1.58;1714;7;2685.75
12/08/15;51;751001;LANDOR;5.42;5.48;5.34;5.5;1791;18;9781.45
12/08/15;51;754001;NEWBODYLINE;7.08;8.17;7.95;8.17;3406;19;27226.72
12/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
12/08/15;51;760001;SOTEMAIL;2.85;2.24;2.2;2.26;3488;9;7807.6
12/08/15;51;764001;CEREALIS;6.77;5.66;5.66;5.66;525;5;2971.5
12/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.67;0.66;0.67;12664;28;8358.86
12/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.92;0.92;0.92;4880;5;4489.6
12/08/15;99;503001;STIP;1.42;1.12;0;0;0;0;0
14/08/15;11;100010;MONOPRIX;22;13.7;13.7;14;682;12;9346.8
14/08/15;11;110025;SFBT;22.5;24.24;23.67;24.4;11641;57;279948.47
14/08/15;11;120040;TUNISAIR;1.13;0.87;0.86;0.88;15045;22;13047.3
14/08/15;11;160015;ATTIJARIBANK;23.9;25;25;25.07;2221;18;55540.35
14/08/15;11;180045;BIAT;78;81.4;81.4;81.49;127;3;10337.98
14/08/15;11;210090;TUNISIELEASING;21.68;21.14;20.71;21.14;303;6;6285.8
14/08/15;11;220005;BT;10.55;10.43;10.43;10.45;3237;18;33766.05
14/08/15;11;260095;STB;5;6;5.92;6.1;14935;120;89624.48
14/08/15;11;310060;BNA;7.6;14.59;14.41;14.6;2100;16;30454.05
14/08/15;11;340005;AMENBANK;26.19;27;26.85;27.25;1700;14;45755.5
14/08/15;11;360035;ATB;4.37;4.65;0;0;0;0;0
14/08/15;11;390010;UIB;14.75;16.2;16.19;16.2;31749;34;514025.56
14/08/15;11;400005;SIMPAR;55;44.45;0;0;0;0;0
14/08/15;11;420085;CIL;13.39;14.8;14.8;14.8;395;4;5846
14/08/15;11;470010;ATL;2.7;2.82;0;0;0;0;0
14/08/15;11;570001;POULINAGPHOLDING;5.62;5.5;5.4;5.5;1610;8;8696
14/08/15;11;606001;STAR;145.25;177.5;177;177.5;30;3;5320
14/08/15;11;653001;SOTETEL;3.45;1.76;1.71;1.76;318;7;555.11
14/08/15;11;656001;SOTUVER;5.28;4.08;4.03;4.1;1239;8;5060.3
14/08/15;11;658001;SOTUMAG;1.76;2.05;1.99;2.05;1200;6;2416
14/08/15;11;659001;SIAME;2.29;2.6;2.59;2.6;9981;94;25895.8
14/08/15;11;661001;ATTIJARILEASING;26.32;26;0;0;0;0;0
14/08/15;11;665001;ELECTROSTAR;6.89;5;4.9;5.05;1458;11;7149.45
14/08/15;11;666001;SOTRAPIL;8.93;7.8;7.8;7.95;909;5;7127.75
14/08/15;11;672004;MODERNLEASING;5.28;4.89;0;0;0;0;0
14/08/15;11;678001;SOMOCER;2.51;2.92;2.83;2.95;45850;43;132220.53
14/08/15;11;713001;GIF-FILTER;3.38;3.12;3.02;3.12;28573;66;88952.76
14/08/15;11;714001;ASSAD;8;6.79;6.79;6.8;2941;13;19991.32
14/08/15;11;718001;SITS;1.98;2.32;2.32;2.37;5623;29;13140.89
14/08/15;11;720001;ELWIFACKLEASING;16.25;19.1;0;0;0;0;0
14/08/15;11;721001;ESSOUKNA;6.29;4.85;4.85;4.9;13143;18;63759.59
14/08/15;11;725001;ADWYA;8.18;7.95;7.95;7.95;2270;11;18046.5
14/08/15;11;727001;TPR;4.3;4;3.94;4;981;7;3895.14
14/08/15;11;729001;SOPAT;3.01;2.82;2.76;2.82;2800;5;7741
14/08/15;11;730001;ARTES;8;6.6;6.6;6.7;4520;15;30020.83
14/08/15;11;731013;HANNIBALLEASE;7.72;8.2;0;0;0;0;0
14/08/15;11;735001;CIMENTSDEBIZERTE;6.45;4.8;0;0;0;0;0
14/08/15;11;738001;TUNISRE;9.95;8.15;8.15;8.18;1171;6;9549.05
14/08/15;11;741001;ENNAKLAUTOMOBILES;10.2;10.85;10.84;10.89;1203;11;13060.56
14/08/15;11;744001;TELNETHOLDING;5.07;4.49;4.38;4.51;30793;77;137983.52
14/08/15;11;753001;ONETECHHOLDING;7;7.2;0;0;0;0;0
14/08/15;11;755001;CITYCARS;11.4;13;0;0;0;0;0
14/08/15;11;757001;EURO-CYCLES;16.22;26.99;26.8;27.1;1968;16;53125
14/08/15;11;758001;BESTLEASE;2.09;1.7;0;0;0;0;0
14/08/15;11;759001;CELLCOM;8.15;8.4;8.37;8.4;2000;4;16770
14/08/15;11;761001;SAH;10.47;10.93;10.93;11.1;1672;8;18363.12
14/08/15;11;762001;MPBS;7.3;6.76;6.76;6.76;400;1;2704
14/08/15;11;763001;SOTIPAPIER;5;4.79;4.7;4.8;16466;36;78312.53
14/08/15;11;767001;DELICEHOLDING;15.15;15.48;15.11;15.48;182;5;2796.6
14/08/15;11;769001;UADH;6.5;7.35;7.24;7.35;2542;14;18516.26
14/08/15;12;130055;BTE(ADP);24.89;21.33;0;0;0;0;0
14/08/15;12;140070;SPDIT-SICAF;9.19;14.5;14.5;14.5;3045;6;44152.5
14/08/15;12;190060;BH;10.25;14;14;14;108;4;1512
14/08/15;12;230035;AIRLIQUDETSIE;235;195;195;195;3;1;585
14/08/15;12;240050;UBCI;25.4;25.5;0;0;0;0;0
14/08/15;12;250065;PLAC.TSIE-SICAF;45.98;43;0;0;0;0;0
14/08/15;12;300045;ASTREE;54.59;54;0;0;0;0;0
14/08/15;12;320075;ICF;37.99;26.2;26.2;27.01;54;3;1426.95
14/08/15;12;330090;ELBENEINDUSTRIE;4.1;3.02;0;0;0;0;0
14/08/15;12;380070;ALKIMIA;59;48.01;48.01;48.01;30;3;1440.3
14/08/15;12;410020;TUNINVEST-SICAR;11;11.99;0;0;0;0;0
14/08/15;12;644001;MAGASINGENERAL;31.87;28.91;0;0;0;0;0
14/08/15;12;655001;ASSURANCESSALIM;26.3;21.15;0;0;0;0;0
14/08/15;12;664001;STEQ;10.41;5.01;0;0;0;0;0
14/08/15;12;667001;SIPHAT;8.6;7;7;7;100;1;700
14/08/15;13;430030;SITEX;8.22;7.58;0;0;0;0;0
14/08/15;13;617001;STETUN.DUSUCRE;6.78;5.42;0;0;0;0;0
14/08/15;13;768001;ASSMULTIITTIHAD;6.2;20;20;20.07;35888;106;718980.52
14/08/15;51;150085;AMS;4.21;3.9;3.9;3.9;7335;13;28606.5
14/08/15;51;734001;SERVICOM;14.25;10.4;9.95;10.4;412;20;4210.29
14/08/15;51;740001;CARTHAGECEMENT;2.42;1.62;1.61;1.65;11983;39;19505.93
14/08/15;51;749001;HEXABYTE;9.49;7.28;7.28;7.28;5;1;36.4
14/08/15;51;750001;AETECH;2.82;1.54;1.51;1.55;673;6;1032.46
14/08/15;51;751001;LANDOR;5.42;5.32;5.32;5.5;1326;9;7072.88
14/08/15;51;754001;NEWBODYLINE;7.08;8.16;7.93;8.16;3342;15;26662.46
14/08/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
14/08/15;51;760001;SOTEMAIL;2.85;2.24;2.2;2.24;1643;7;3670
14/08/15;51;764001;CEREALIS;6.77;5.64;5.5;5.66;520;8;2906.8
14/08/15;51;765001;TAWASOLGPHOLDING;0.73;0.67;0.66;0.67;61333;48;40541.81
14/08/15;52;766001;MAGHREBINTERNPUB;2.36;0.9;0.9;0.9;3900;7;3510
